subj,item,type,pos,word,correct,rt,region,type2
30,9,subj-ext,8,探員,NA,285,headnoun,subject relative
30,1,subj-ext,8,人,NA,281,headnoun,subject relative
30,14,obj-ext,8,空服員,NA,554,headnoun,object relative
30,4,obj-ext,8,女孩,NA,279,headnoun,object relative
31,16,subj-ext,8,記者,NA,406,headnoun,subject relative
31,10,subj-ext,8,住戶,NA,366,headnoun,subject relative
31,6,subj-ext,8,女孩,NA,414,headnoun,subject relative
31,15,obj-ext,8,演員,NA,302,headnoun,object relative
31,2,subj-ext,8,車,NA,438,headnoun,subject relative
31,7,obj-ext,8,狗,NA,254,headnoun,object relative
31,11,obj-ext,8,球員,NA,470,headnoun,object relative
31,1,obj-ext,8,人,NA,286,headnoun,object relative
31,14,subj-ext,8,空服員,NA,430,headnoun,subject relative
31,3,obj-ext,8,婦人,NA,246,headnoun,object relative
31,8,subj-ext,8,業餘選手,NA,3285,headnoun,subject relative
31,13,obj-ext,8,男人,NA,286,headnoun,object relative
31,9,obj-ext,8,探員,NA,278,headnoun,object relative
31,5,obj-ext,8,轎車,NA,374,headnoun,object relative
31,4,subj-ext,8,女孩,NA,214,headnoun,subject relative
32,9,subj-ext,8,探員,NA,369,headnoun,subject relative
32,3,subj-ext,8,婦人,NA,361,headnoun,subject relative
32,15,subj-ext,8,演員,NA,240,headnoun,subject relative
32,8,obj-ext,8,業餘選手,NA,252,headnoun,object relative
32,16,obj-ext,8,記者,NA,345,headnoun,object relative
32,7,subj-ext,8,狗,NA,220,headnoun,subject relative
32,10,obj-ext,8,住戶,NA,333,headnoun,object relative
32,6,obj-ext,8,女孩,NA,244,headnoun,object relative
32,5,subj-ext,8,轎車,NA,250,headnoun,subject relative
32,1,subj-ext,8,人,NA,299,headnoun,subject relative
32,11,subj-ext,8,球員,NA,230,headnoun,subject relative
32,13,subj-ext,8,男人,NA,324,headnoun,subject relative
32,2,obj-ext,8,車,NA,275,headnoun,object relative
32,4,obj-ext,8,女孩,NA,200,headnoun,object relative
32,14,obj-ext,8,空服員,NA,263,headnoun,object relative
33,15,obj-ext,8,演員,NA,767,headnoun,object relative
33,4,subj-ext,8,女孩,NA,237,headnoun,subject relative
33,3,obj-ext,8,婦人,NA,254,headnoun,object relative
33,7,obj-ext,8,狗,NA,221,headnoun,object relative
33,5,obj-ext,8,轎車,NA,214,headnoun,object relative
33,10,subj-ext,8,住戶,NA,799,headnoun,subject relative
33,6,subj-ext,8,女孩,NA,270,headnoun,subject relative
33,2,subj-ext,8,車,NA,221,headnoun,subject relative
33,1,obj-ext,8,人,NA,205,headnoun,object relative
33,16,subj-ext,8,記者,NA,707,headnoun,subject relative
33,13,obj-ext,8,男人,NA,294,headnoun,object relative
33,9,obj-ext,8,探員,NA,309,headnoun,object relative
33,8,subj-ext,8,業餘選手,NA,302,headnoun,subject relative
33,11,obj-ext,8,球員,NA,254,headnoun,object relative
33,14,subj-ext,8,空服員,NA,246,headnoun,subject relative
34,4,obj-ext,8,女孩,NA,287,headnoun,object relative
34,1,subj-ext,8,人,NA,369,headnoun,subject relative
34,6,obj-ext,8,女孩,NA,367,headnoun,object relative
34,14,obj-ext,8,空服員,NA,331,headnoun,object relative
34,11,subj-ext,8,球員,NA,343,headnoun,subject relative
34,10,obj-ext,8,住戶,NA,379,headnoun,object relative
34,2,obj-ext,8,車,NA,726,headnoun,object relative
34,15,subj-ext,8,演員,NA,322,headnoun,subject relative
34,9,subj-ext,8,探員,NA,292,headnoun,subject relative
34,5,subj-ext,8,轎車,NA,478,headnoun,subject relative
34,13,subj-ext,8,男人,NA,298,headnoun,subject relative
34,3,subj-ext,8,婦人,NA,366,headnoun,subject relative
34,16,obj-ext,8,記者,NA,257,headnoun,object relative
34,8,obj-ext,8,業餘選手,NA,435,headnoun,object relative
34,7,subj-ext,8,狗,NA,270,headnoun,subject relative
35,16,subj-ext,8,記者,NA,318,headnoun,subject relative
35,2,subj-ext,8,車,NA,366,headnoun,subject relative
35,8,subj-ext,8,業餘選手,NA,294,headnoun,subject relative
35,5,obj-ext,8,轎車,NA,534,headnoun,object relative
35,4,subj-ext,8,女孩,NA,245,headnoun,subject relative
35,13,obj-ext,8,男人,NA,1008,headnoun,object relative
35,1,obj-ext,8,人,NA,1056,headnoun,object relative
35,14,subj-ext,8,空服員,NA,695,headnoun,subject relative
35,7,obj-ext,8,狗,NA,294,headnoun,object relative
35,3,obj-ext,8,婦人,NA,408,headnoun,object relative
35,11,obj-ext,8,球員,NA,398,headnoun,object relative
35,10,subj-ext,8,住戶,NA,310,headnoun,subject relative
35,9,obj-ext,8,探員,NA,294,headnoun,object relative
35,6,subj-ext,8,女孩,NA,294,headnoun,subject relative
35,15,obj-ext,8,演員,NA,293,headnoun,object relative
36,2,obj-ext,8,車,NA,560,headnoun,object relative
36,11,subj-ext,8,球員,NA,969,headnoun,subject relative
36,15,subj-ext,8,演員,NA,314,headnoun,subject relative
36,5,subj-ext,8,轎車,NA,2366,headnoun,subject relative
36,16,obj-ext,8,記者,NA,399,headnoun,object relative
36,14,obj-ext,8,空服員,NA,515,headnoun,object relative
36,3,subj-ext,8,婦人,NA,332,headnoun,subject relative
36,8,obj-ext,8,業餘選手,NA,1275,headnoun,object relative
36,1,subj-ext,8,人,NA,295,headnoun,subject relative
36,13,subj-ext,8,男人,NA,377,headnoun,subject relative
36,9,subj-ext,8,探員,NA,274,headnoun,subject relative
36,10,obj-ext,8,住戶,NA,250,headnoun,object relative
36,4,obj-ext,8,女孩,NA,267,headnoun,object relative
36,6,obj-ext,8,女孩,NA,243,headnoun,object relative
36,7,subj-ext,8,狗,NA,222,headnoun,subject relative
37,14,subj-ext,8,空服員,NA,935,headnoun,subject relative
37,6,subj-ext,8,女孩,NA,1585,headnoun,subject relative
37,8,subj-ext,8,業餘選手,NA,1280,headnoun,subject relative
37,16,subj-ext,8,記者,NA,2676,headnoun,subject relative
37,11,obj-ext,8,球員,NA,695,headnoun,object relative
37,5,obj-ext,8,轎車,NA,831,headnoun,object relative
37,7,obj-ext,8,狗,NA,791,headnoun,object relative
37,3,obj-ext,8,婦人,NA,550,headnoun,object relative
37,4,subj-ext,8,女孩,NA,470,headnoun,subject relative
37,9,obj-ext,8,探員,NA,422,headnoun,object relative
37,13,obj-ext,8,男人,NA,518,headnoun,object relative
37,15,obj-ext,8,演員,NA,454,headnoun,object relative
37,1,obj-ext,8,人,NA,526,headnoun,object relative
37,10,subj-ext,8,住戶,NA,543,headnoun,subject relative
37,2,subj-ext,8,車,NA,614,headnoun,subject relative
38,16,subj-ext,8,記者,NA,318,headnoun,subject relative
38,2,subj-ext,8,車,NA,278,headnoun,subject relative
38,10,subj-ext,8,住戶,NA,493,headnoun,subject relative
38,15,obj-ext,8,演員,NA,622,headnoun,object relative
38,4,subj-ext,8,女孩,NA,238,headnoun,subject relative
38,13,obj-ext,8,男人,NA,262,headnoun,object relative
38,6,subj-ext,8,女孩,NA,286,headnoun,subject relative
38,9,obj-ext,8,探員,NA,324,headnoun,object relative
38,8,subj-ext,8,業餘選手,NA,238,headnoun,subject relative
38,1,obj-ext,8,人,NA,254,headnoun,object relative
38,7,obj-ext,8,狗,NA,302,headnoun,object relative
38,11,obj-ext,8,球員,NA,300,headnoun,object relative
38,3,obj-ext,8,婦人,NA,230,headnoun,object relative
38,5,obj-ext,8,轎車,NA,262,headnoun,object relative
38,14,subj-ext,8,空服員,NA,686,headnoun,subject relative
39,2,subj-ext,8,車,NA,374,headnoun,subject relative
39,16,subj-ext,8,記者,NA,302,headnoun,subject relative
39,7,obj-ext,8,狗,NA,206,headnoun,object relative
39,13,obj-ext,8,男人,NA,445,headnoun,object relative
39,6,subj-ext,8,女孩,NA,278,headnoun,subject relative
39,5,obj-ext,8,轎車,NA,214,headnoun,object relative
39,10,subj-ext,8,住戶,NA,230,headnoun,subject relative
39,11,obj-ext,8,球員,NA,2053,headnoun,object relative
39,9,obj-ext,8,探員,NA,182,headnoun,object relative
39,15,obj-ext,8,演員,NA,430,headnoun,object relative
39,14,subj-ext,8,空服員,NA,222,headnoun,subject relative
39,1,obj-ext,8,人,NA,206,headnoun,object relative
39,3,obj-ext,8,婦人,NA,462,headnoun,object relative
39,4,subj-ext,8,女孩,NA,270,headnoun,subject relative
39,8,subj-ext,8,業餘選手,NA,3814,headnoun,subject relative
4,9,subj-ext,8,探員,NA,310,headnoun,subject relative
4,8,obj-ext,8,業餘選手,NA,1753,headnoun,object relative
4,1,subj-ext,8,人,NA,478,headnoun,subject relative
4,3,subj-ext,8,婦人,NA,334,headnoun,subject relative
4,6,obj-ext,8,女孩,NA,296,headnoun,object relative
4,2,obj-ext,8,車,NA,245,headnoun,object relative
4,4,obj-ext,8,女孩,NA,246,headnoun,object relative
4,16,obj-ext,8,記者,NA,1449,headnoun,object relative
4,11,subj-ext,8,球員,NA,301,headnoun,subject relative
4,10,obj-ext,8,住戶,NA,340,headnoun,object relative
4,7,subj-ext,8,狗,NA,318,headnoun,subject relative
4,5,subj-ext,8,轎車,NA,270,headnoun,subject relative
4,13,subj-ext,8,男人,NA,198,headnoun,subject relative
4,14,obj-ext,8,空服員,NA,205,headnoun,object relative
4,15,subj-ext,8,演員,NA,197,headnoun,subject relative
40,4,obj-ext,8,女孩,NA,462,headnoun,object relative
40,1,subj-ext,8,人,NA,422,headnoun,subject relative
40,3,subj-ext,8,婦人,NA,421,headnoun,subject relative
40,15,subj-ext,8,演員,NA,461,headnoun,subject relative
40,9,subj-ext,8,探員,NA,390,headnoun,subject relative
40,16,obj-ext,8,記者,NA,294,headnoun,object relative
40,8,obj-ext,8,業餘選手,NA,1509,headnoun,object relative
40,10,obj-ext,8,住戶,NA,358,headnoun,object relative
40,2,obj-ext,8,車,NA,318,headnoun,object relative
40,7,subj-ext,8,狗,NA,356,headnoun,subject relative
40,5,subj-ext,8,轎車,NA,1262,headnoun,subject relative
40,13,subj-ext,8,男人,NA,318,headnoun,subject relative
40,6,obj-ext,8,女孩,NA,438,headnoun,object relative
40,14,obj-ext,8,空服員,NA,278,headnoun,object relative
40,11,subj-ext,8,球員,NA,390,headnoun,subject relative
5,11,obj-ext,8,球員,NA,431,headnoun,object relative
5,16,subj-ext,8,記者,NA,2071,headnoun,subject relative
5,4,subj-ext,8,女孩,NA,278,headnoun,subject relative
5,1,obj-ext,8,人,NA,387,headnoun,object relative
5,5,obj-ext,8,轎車,NA,624,headnoun,object relative
5,14,subj-ext,8,空服員,NA,583,headnoun,subject relative
5,15,obj-ext,8,演員,NA,390,headnoun,object relative
5,13,obj-ext,8,男人,NA,450,headnoun,object relative
5,8,subj-ext,8,業餘選手,NA,1421,headnoun,subject relative
5,3,obj-ext,8,婦人,NA,1859,headnoun,object relative
5,9,obj-ext,8,探員,NA,402,headnoun,object relative
5,10,subj-ext,8,住戶,NA,377,headnoun,subject relative
5,2,subj-ext,8,車,NA,495,headnoun,subject relative
5,7,obj-ext,8,狗,NA,282,headnoun,object relative
5,6,subj-ext,8,女孩,NA,279,headnoun,subject relative
6,1,subj-ext,8,人,NA,299,headnoun,subject relative
6,6,obj-ext,8,女孩,NA,414,headnoun,object relative
6,8,obj-ext,8,業餘選手,NA,1003,headnoun,object relative
6,7,subj-ext,8,狗,NA,322,headnoun,subject relative
6,9,subj-ext,8,探員,NA,355,headnoun,subject relative
6,16,obj-ext,8,記者,NA,841,headnoun,object relative
6,4,obj-ext,8,女孩,NA,344,headnoun,object relative
6,3,subj-ext,8,婦人,NA,629,headnoun,subject relative
6,11,subj-ext,8,球員,NA,526,headnoun,subject relative
6,15,subj-ext,8,演員,NA,339,headnoun,subject relative
6,13,subj-ext,8,男人,NA,369,headnoun,subject relative
6,5,subj-ext,8,轎車,NA,621,headnoun,subject relative
6,2,obj-ext,8,車,NA,218,headnoun,object relative
6,10,obj-ext,8,住戶,NA,244,headnoun,object relative
6,14,obj-ext,8,空服員,NA,193,headnoun,object relative
7,2,subj-ext,8,車,NA,1609,headnoun,subject relative
7,6,subj-ext,8,女孩,NA,647,headnoun,subject relative
7,1,obj-ext,8,人,NA,374,headnoun,object relative
7,8,subj-ext,8,業餘選手,NA,679,headnoun,subject relative
7,11,obj-ext,8,球員,NA,342,headnoun,object relative
7,4,subj-ext,8,女孩,NA,318,headnoun,subject relative
7,10,subj-ext,8,住戶,NA,326,headnoun,subject relative
7,7,obj-ext,8,狗,NA,254,headnoun,object relative
7,15,obj-ext,8,演員,NA,334,headnoun,object relative
7,16,subj-ext,8,記者,NA,960,headnoun,subject relative
7,9,obj-ext,8,探員,NA,430,headnoun,object relative
7,13,obj-ext,8,男人,NA,286,headnoun,object relative
7,3,obj-ext,8,婦人,NA,309,headnoun,object relative
7,14,subj-ext,8,空服員,NA,438,headnoun,subject relative
7,5,obj-ext,8,轎車,NA,270,headnoun,object relative
8,6,obj-ext,8,女孩,NA,282,headnoun,object relative
8,13,subj-ext,8,男人,NA,729,headnoun,subject relative
8,16,obj-ext,8,記者,NA,522,headnoun,object relative
8,8,obj-ext,8,業餘選手,NA,1635,headnoun,object relative
8,9,subj-ext,8,探員,NA,422,headnoun,subject relative
8,10,obj-ext,8,住戶,NA,1396,headnoun,object relative
8,5,subj-ext,8,轎車,NA,299,headnoun,subject relative
8,2,obj-ext,8,車,NA,274,headnoun,object relative
8,11,subj-ext,8,球員,NA,350,headnoun,subject relative
8,7,subj-ext,8,狗,NA,302,headnoun,subject relative
8,3,subj-ext,8,婦人,NA,327,headnoun,subject relative
8,14,obj-ext,8,空服員,NA,305,headnoun,object relative
8,4,obj-ext,8,女孩,NA,429,headnoun,object relative
8,1,subj-ext,8,人,NA,217,headnoun,subject relative
8,15,subj-ext,8,演員,NA,344,headnoun,subject relative
9,10,subj-ext,8,住戶,NA,1376,headnoun,subject relative
9,2,subj-ext,8,車,NA,903,headnoun,subject relative
9,3,obj-ext,8,婦人,NA,390,headnoun,object relative
9,14,subj-ext,8,空服員,NA,358,headnoun,subject relative
9,13,obj-ext,8,男人,NA,382,headnoun,object relative
9,4,subj-ext,8,女孩,NA,398,headnoun,subject relative
9,5,obj-ext,8,轎車,NA,342,headnoun,object relative
9,1,obj-ext,8,人,NA,334,headnoun,object relative
9,9,obj-ext,8,探員,NA,470,headnoun,object relative
9,6,subj-ext,8,女孩,NA,374,headnoun,subject relative
9,15,obj-ext,8,演員,NA,406,headnoun,object relative
9,16,subj-ext,8,記者,NA,342,headnoun,subject relative
9,7,obj-ext,8,狗,NA,478,headnoun,object relative
9,8,subj-ext,8,業餘選手,NA,510,headnoun,subject relative
9,11,obj-ext,8,球員,NA,350,headnoun,object relative
1,13,obj-ext,9,以前,NA,382,headnoun1,object relative
1,6,subj-ext,9,是,NA,1689,headnoun1,subject relative
1,5,obj-ext,9,是,NA,350,headnoun1,object relative
1,9,obj-ext,9,是,NA,414,headnoun1,object relative
1,14,subj-ext,9,以前,NA,1120,headnoun1,subject relative
1,4,subj-ext,9,是,NA,277,headnoun1,subject relative
1,8,subj-ext,9,戴著,NA,414,headnoun1,subject relative
1,10,subj-ext,9,是,NA,334,headnoun1,subject relative
1,2,subj-ext,9,是,NA,254,headnoun1,subject relative
1,11,obj-ext,9,和,NA,406,headnoun1,object relative
1,7,obj-ext,9,叫,NA,342,headnoun1,object relative
1,3,obj-ext,9,是,NA,959,headnoun1,object relative
1,16,subj-ext,9,是,NA,430,headnoun1,subject relative
1,15,obj-ext,9,只吃魚。,NA,302,headnoun1,object relative
1,1,obj-ext,9,是,NA,759,headnoun1,object relative
11,5,obj-ext,9,是,NA,453,headnoun1,object relative
11,13,obj-ext,9,以前,NA,943,headnoun1,object relative
11,6,subj-ext,9,是,NA,330,headnoun1,subject relative
11,11,obj-ext,9,和,NA,366,headnoun1,object relative
11,8,subj-ext,9,戴著,NA,998,headnoun1,subject relative
11,2,subj-ext,9,是,NA,350,headnoun1,subject relative
11,10,subj-ext,9,是,NA,590,headnoun1,subject relative
11,9,obj-ext,9,是,NA,350,headnoun1,object relative
11,16,subj-ext,9,是,NA,462,headnoun1,subject relative
11,3,obj-ext,9,是,NA,358,headnoun1,object relative
11,15,obj-ext,9,只吃魚。,NA,799,headnoun1,object relative
11,4,subj-ext,9,是,NA,1416,headnoun1,subject relative
11,1,obj-ext,9,是,NA,310,headnoun1,object relative
11,14,subj-ext,9,以前,NA,438,headnoun1,subject relative
11,7,obj-ext,9,叫,NA,310,headnoun1,object relative
12,11,subj-ext,9,和,NA,708,headnoun1,subject relative
12,10,obj-ext,9,是,NA,796,headnoun1,object relative
12,4,obj-ext,9,是,NA,495,headnoun1,object relative
12,16,obj-ext,9,是,NA,583,headnoun1,object relative
12,13,subj-ext,9,以前,NA,540,headnoun1,subject relative
12,8,obj-ext,9,戴著,NA,917,headnoun1,object relative
12,2,obj-ext,9,是,NA,1866,headnoun1,object relative
12,5,subj-ext,9,是,NA,701,headnoun1,subject relative
12,15,subj-ext,9,只吃魚。,NA,905,headnoun1,subject relative
12,14,obj-ext,9,以前,NA,1210,headnoun1,object relative
12,3,subj-ext,9,是,NA,1232,headnoun1,subject relative
12,6,obj-ext,9,是,NA,545,headnoun1,object relative
12,1,subj-ext,9,是,NA,480,headnoun1,subject relative
12,9,subj-ext,9,是,NA,428,headnoun1,subject relative
12,7,subj-ext,9,叫,NA,703,headnoun1,subject relative
14,4,obj-ext,9,是,NA,678,headnoun1,object relative
14,1,subj-ext,9,是,NA,606,headnoun1,subject relative
14,6,obj-ext,9,是,NA,373,headnoun1,object relative
14,13,subj-ext,9,以前,NA,807,headnoun1,subject relative
14,11,subj-ext,9,和,NA,1016,headnoun1,subject relative
14,9,subj-ext,9,是,NA,446,headnoun1,subject relative
14,15,subj-ext,9,只吃魚。,NA,510,headnoun1,subject relative
14,2,obj-ext,9,是,NA,326,headnoun1,object relative
14,7,subj-ext,9,叫,NA,482,headnoun1,subject relative
14,5,subj-ext,9,是,NA,342,headnoun1,subject relative
14,16,obj-ext,9,是,NA,326,headnoun1,object relative
14,14,obj-ext,9,以前,NA,815,headnoun1,object relative
14,10,obj-ext,9,是,NA,309,headnoun1,object relative
14,8,obj-ext,9,戴著,NA,654,headnoun1,object relative
14,3,subj-ext,9,是,NA,382,headnoun1,subject relative
15,9,obj-ext,9,是,NA,439,headnoun1,object relative
15,6,subj-ext,9,是,NA,694,headnoun1,subject relative
15,3,obj-ext,9,是,NA,533,headnoun1,object relative
15,4,subj-ext,9,是,NA,2356,headnoun1,subject relative
15,7,obj-ext,9,叫,NA,477,headnoun1,object relative
15,13,obj-ext,9,以前,NA,437,headnoun1,object relative
15,1,obj-ext,9,是,NA,375,headnoun1,object relative
15,15,obj-ext,9,只吃魚。,NA,598,headnoun1,object relative
15,11,obj-ext,9,和,NA,228,headnoun1,object relative
15,14,subj-ext,9,以前,NA,404,headnoun1,subject relative
15,5,obj-ext,9,是,NA,860,headnoun1,object relative
15,2,subj-ext,9,是,NA,292,headnoun1,subject relative
15,10,subj-ext,9,是,NA,294,headnoun1,subject relative
15,16,subj-ext,9,是,NA,226,headnoun1,subject relative
15,8,subj-ext,9,戴著,NA,363,headnoun1,subject relative
16,16,obj-ext,9,是,NA,340,headnoun1,object relative
16,2,obj-ext,9,是,NA,305,headnoun1,object relative
16,13,subj-ext,9,以前,NA,337,headnoun1,subject relative
16,15,subj-ext,9,只吃魚。,NA,3292,headnoun1,subject relative
16,5,subj-ext,9,是,NA,319,headnoun1,subject relative
16,8,obj-ext,9,戴著,NA,377,headnoun1,object relative
16,4,obj-ext,9,是,NA,486,headnoun1,object relative
16,1,subj-ext,9,是,NA,1264,headnoun1,subject relative
16,9,subj-ext,9,是,NA,309,headnoun1,subject relative
16,14,obj-ext,9,以前,NA,498,headnoun1,object relative
16,11,subj-ext,9,和,NA,328,headnoun1,subject relative
16,3,subj-ext,9,是,NA,985,headnoun1,subject relative
16,7,subj-ext,9,叫,NA,367,headnoun1,subject relative
16,10,obj-ext,9,是,NA,414,headnoun1,object relative
16,6,obj-ext,9,是,NA,1017,headnoun1,object relative
17,16,subj-ext,9,是,NA,522,headnoun1,subject relative
17,5,obj-ext,9,是,NA,505,headnoun1,object relative
17,6,subj-ext,9,是,NA,426,headnoun1,subject relative
17,7,obj-ext,9,叫,NA,482,headnoun1,object relative
17,2,subj-ext,9,是,NA,360,headnoun1,subject relative
17,10,subj-ext,9,是,NA,692,headnoun1,subject relative
17,3,obj-ext,9,是,NA,763,headnoun1,object relative
17,8,subj-ext,9,戴著,NA,944,headnoun1,subject relative
17,14,subj-ext,9,以前,NA,388,headnoun1,subject relative
17,15,obj-ext,9,只吃魚。,NA,2359,headnoun1,object relative
17,9,obj-ext,9,是,NA,417,headnoun1,object relative
17,13,obj-ext,9,以前,NA,562,headnoun1,object relative
17,1,obj-ext,9,是,NA,381,headnoun1,object relative
17,11,obj-ext,9,和,NA,360,headnoun1,object relative
17,4,subj-ext,9,是,NA,369,headnoun1,subject relative
18,1,subj-ext,9,是,NA,262,headnoun1,subject relative
18,11,subj-ext,9,和,NA,366,headnoun1,subject relative
18,15,subj-ext,9,只吃魚。,NA,1617,headnoun1,subject relative
18,5,subj-ext,9,是,NA,358,headnoun1,subject relative
18,3,subj-ext,9,是,NA,322,headnoun1,subject relative
18,8,obj-ext,9,戴著,NA,430,headnoun1,object relative
18,14,obj-ext,9,以前,NA,502,headnoun1,object relative
18,10,obj-ext,9,是,NA,302,headnoun1,object relative
18,6,obj-ext,9,是,NA,366,headnoun1,object relative
18,4,obj-ext,9,是,NA,326,headnoun1,object relative
18,9,subj-ext,9,是,NA,278,headnoun1,subject relative
18,16,obj-ext,9,是,NA,229,headnoun1,object relative
18,2,obj-ext,9,是,NA,229,headnoun1,object relative
18,13,subj-ext,9,以前,NA,278,headnoun1,subject relative
18,7,subj-ext,9,叫,NA,246,headnoun1,subject relative
19,7,obj-ext,9,叫,NA,416,headnoun1,object relative
19,13,obj-ext,9,以前,NA,240,headnoun1,object relative
19,10,subj-ext,9,是,NA,199,headnoun1,subject relative
19,9,obj-ext,9,是,NA,186,headnoun1,object relative
19,5,obj-ext,9,是,NA,245,headnoun1,object relative
19,2,subj-ext,9,是,NA,202,headnoun1,subject relative
19,16,subj-ext,9,是,NA,189,headnoun1,subject relative
19,3,obj-ext,9,是,NA,239,headnoun1,object relative
19,11,obj-ext,9,和,NA,189,headnoun1,object relative
19,1,obj-ext,9,是,NA,199,headnoun1,object relative
19,6,subj-ext,9,是,NA,211,headnoun1,subject relative
19,4,subj-ext,9,是,NA,177,headnoun1,subject relative
19,8,subj-ext,9,戴著,NA,417,headnoun1,subject relative
19,14,subj-ext,9,以前,NA,186,headnoun1,subject relative
19,15,obj-ext,9,只吃魚。,NA,718,headnoun1,object relative
2,6,obj-ext,9,是,NA,334,headnoun1,object relative
2,15,subj-ext,9,只吃魚。,NA,1264,headnoun1,subject relative
2,11,subj-ext,9,和,NA,262,headnoun1,subject relative
2,5,subj-ext,9,是,NA,358,headnoun1,subject relative
2,16,obj-ext,9,是,NA,349,headnoun1,object relative
2,13,subj-ext,9,以前,NA,382,headnoun1,subject relative
2,14,obj-ext,9,以前,NA,310,headnoun1,object relative
2,3,subj-ext,9,是,NA,246,headnoun1,subject relative
2,8,obj-ext,9,戴著,NA,286,headnoun1,object relative
2,2,obj-ext,9,是,NA,310,headnoun1,object relative
2,9,subj-ext,9,是,NA,294,headnoun1,subject relative
2,10,obj-ext,9,是,NA,294,headnoun1,object relative
2,7,subj-ext,9,叫,NA,318,headnoun1,subject relative
2,1,subj-ext,9,是,NA,246,headnoun1,subject relative
2,4,obj-ext,9,是,NA,310,headnoun1,object relative
20,10,obj-ext,9,是,NA,439,headnoun1,object relative
20,1,subj-ext,9,是,NA,232,headnoun1,subject relative
20,3,subj-ext,9,是,NA,257,headnoun1,subject relative
20,6,obj-ext,9,是,NA,256,headnoun1,object relative
20,16,obj-ext,9,是,NA,410,headnoun1,object relative
20,8,obj-ext,9,戴著,NA,450,headnoun1,object relative
20,4,obj-ext,9,是,NA,414,headnoun1,object relative
20,14,obj-ext,9,以前,NA,373,headnoun1,object relative
20,5,subj-ext,9,是,NA,475,headnoun1,subject relative
20,7,subj-ext,9,叫,NA,283,headnoun1,subject relative
20,15,subj-ext,9,只吃魚。,NA,311,headnoun1,subject relative
20,11,subj-ext,9,和,NA,203,headnoun1,subject relative
20,13,subj-ext,9,以前,NA,361,headnoun1,subject relative
20,2,obj-ext,9,是,NA,230,headnoun1,object relative
20,9,subj-ext,9,是,NA,177,headnoun1,subject relative
21,9,obj-ext,9,是,NA,254,headnoun1,object relative
21,7,obj-ext,9,叫,NA,446,headnoun1,object relative
21,11,obj-ext,9,和,NA,390,headnoun1,object relative
21,13,obj-ext,9,以前,NA,326,headnoun1,object relative
21,5,obj-ext,9,是,NA,357,headnoun1,object relative
21,4,subj-ext,9,是,NA,277,headnoun1,subject relative
21,10,subj-ext,9,是,NA,574,headnoun1,subject relative
21,8,subj-ext,9,戴著,NA,422,headnoun1,subject relative
21,2,subj-ext,9,是,NA,221,headnoun1,subject relative
21,6,subj-ext,9,是,NA,189,headnoun1,subject relative
21,1,obj-ext,9,是,NA,390,headnoun1,object relative
21,16,subj-ext,9,是,NA,198,headnoun1,subject relative
21,3,obj-ext,9,是,NA,326,headnoun1,object relative
21,14,subj-ext,9,以前,NA,342,headnoun1,subject relative
21,15,obj-ext,9,只吃魚。,NA,767,headnoun1,object relative
22,13,subj-ext,9,以前,NA,341,headnoun1,subject relative
22,11,subj-ext,9,和,NA,1605,headnoun1,subject relative
22,3,subj-ext,9,是,NA,731,headnoun1,subject relative
22,6,obj-ext,9,是,NA,362,headnoun1,object relative
22,2,obj-ext,9,是,NA,430,headnoun1,object relative
22,16,obj-ext,9,是,NA,711,headnoun1,object relative
22,4,obj-ext,9,是,NA,424,headnoun1,object relative
22,10,obj-ext,9,是,NA,428,headnoun1,object relative
22,5,subj-ext,9,是,NA,403,headnoun1,subject relative
22,7,subj-ext,9,叫,NA,570,headnoun1,subject relative
22,14,obj-ext,9,以前,NA,483,headnoun1,object relative
22,1,subj-ext,9,是,NA,375,headnoun1,subject relative
22,15,subj-ext,9,只吃魚。,NA,2882,headnoun1,subject relative
22,9,subj-ext,9,是,NA,238,headnoun1,subject relative
22,8,obj-ext,9,戴著,NA,365,headnoun1,object relative
23,5,obj-ext,9,是,NA,446,headnoun1,object relative
23,11,obj-ext,9,和,NA,302,headnoun1,object relative
23,1,obj-ext,9,是,NA,711,headnoun1,object relative
23,3,obj-ext,9,是,NA,374,headnoun1,object relative
23,4,subj-ext,9,是,NA,350,headnoun1,subject relative
23,16,subj-ext,9,是,NA,342,headnoun1,subject relative
23,15,obj-ext,9,只吃魚。,NA,1256,headnoun1,object relative
23,9,obj-ext,9,是,NA,414,headnoun1,object relative
23,8,subj-ext,9,戴著,NA,455,headnoun1,subject relative
23,2,subj-ext,9,是,NA,326,headnoun1,subject relative
23,10,subj-ext,9,是,NA,550,headnoun1,subject relative
23,6,subj-ext,9,是,NA,277,headnoun1,subject relative
23,13,obj-ext,9,以前,NA,2628,headnoun1,object relative
23,7,obj-ext,9,叫,NA,302,headnoun1,object relative
23,14,subj-ext,9,以前,NA,2796,headnoun1,subject relative
24,5,subj-ext,9,是,NA,736,headnoun1,subject relative
24,16,obj-ext,9,是,NA,786,headnoun1,object relative
24,14,obj-ext,9,以前,NA,335,headnoun1,object relative
24,8,obj-ext,9,戴著,NA,516,headnoun1,object relative
24,1,subj-ext,9,是,NA,458,headnoun1,subject relative
24,15,subj-ext,9,只吃魚。,NA,731,headnoun1,subject relative
24,11,subj-ext,9,和,NA,484,headnoun1,subject relative
24,7,subj-ext,9,叫,NA,581,headnoun1,subject relative
24,6,obj-ext,9,是,NA,325,headnoun1,object relative
